INFO 2024-12-09 11:07:07,975 autoreload Watching for file changes with StatReloader
DEBUG 2024-12-09 11:33:50,132 autoreload File C:\Users\Atomi\OneDrive\Рабочий стол\Web\web-site\cafe\polls\migrations\0006_alter_orderitem_price.py first seen with mtime 1733204932.8919222
DEBUG 2024-12-09 11:33:50,132 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\PIL\_binary.py first seen with mtime 1732504966.0927477
DEBUG 2024-12-09 11:33:50,133 autoreload File C:\Users\Atomi\OneDrive\Рабочий стол\Web\web-site\cafe\polls\migrations\__init__.py first seen with mtime 1731896710.2567859
DEBUG 2024-12-09 11:33:50,134 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\contrib\contenttypes\migrations\__init__.py first seen with mtime 1726014229.4486167
DEBUG 2024-12-09 11:33:50,134 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\contrib\auth\migrations\0005_alter_user_last_login_null.py first seen with mtime 1726014229.2270129
DEBUG 2024-12-09 11:33:50,136 autoreload File C:\Users\Atomi\OneDrive\Рабочий стол\Web\web-site\cafe\polls\migrations\0002_assortment_delete_question.py first seen with mtime 1732503413.5559418
DEBUG 2024-12-09 11:33:50,136 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\db\migrations\loader.py first seen with mtime 1726014231.653616
DEBUG 2024-12-09 11:33:51,202 utils (0.000) SELECT 1 AS "a" FROM "polls_order" WHERE "polls_order"."email" = 'ipluvi12a@gmail.com' LIMIT 1; args=(1, 'ipluvi12a@gmail.com'); alias=default
DEBUG 2024-12-09 11:33:51,203 views username: JohnDoe
DEBUG 2024-12-09 11:33:51,204 views Cart items: [{'name': 'num 6', 'quantity': 10, 'price': 80, 'total': Decimal('800')}, {'name': 'num 5', 'quantity': 9, 'price': 190, 'total': Decimal('1710')}, {'name': 'num 4', 'quantity': 3, 'price': 180, 'total': Decimal('540')}, {'name': 'num 3', 'quantity': 3, 'price': 160, 'total': Decimal('480')}, {'name': 'num 2', 'quantity': 1, 'price': 150, 'total': Decimal('150')}]
DEBUG 2024-12-09 11:33:51,207 views Total price: 3680
DEBUG 2024-12-09 11:33:51,234 utils (0.000) SELECT "polls_assortment"."id", "polls_assortment"."assortment_name", "polls_assortment"."assortment_description", "polls_assortment"."pub_date", "polls_assortment"."image", "polls_assortment"."price" FROM "polls_assortment" ORDER BY "polls_assortment"."pub_date" DESC LIMIT 6; args=(); alias=default
INFO 2024-12-09 11:33:51,249 basehttp "POST /main/ HTTP/1.1" 200 28009
DEBUG 2024-12-09 11:33:52,366 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\contrib\messages\storage\fallback.py first seen with mtime 1726014230.4460313
DEBUG 2024-12-09 11:33:52,371 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\conf\locale\en\__init__.py first seen with mtime 1726014227.441517
DEBUG 2024-12-09 11:33:52,378 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\contrib\messages\storage\cookie.py first seen with mtime 1726014230.4460313
DEBUG 2024-12-09 11:33:52,381 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\conf\locale\en\formats.py first seen with mtime 1726014227.4434538
DEBUG 2024-12-09 11:33:52,382 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\contrib\messages\context_processors.py first seen with mtime 1726014230.4406788
DEBUG 2024-12-09 11:33:52,387 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\contrib\auth\context_processors.py first seen with mtime 1726014228.96019
DEBUG 2024-12-09 11:33:52,392 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\contrib\messages\storage\session.py first seen with mtime 1726014230.4460313
DEBUG 2024-12-09 11:33:52,394 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\contrib\sessions\serializers.py first seen with mtime 1726014230.9826827
DEBUG 2024-12-09 11:33:52,396 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\template\context_processors.py first seen with mtime 1726014231.8555064
DEBUG 2024-12-09 11:33:54,437 utils (0.000) SELECT "django_session"."session_key", "django_session"."session_data", "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2024-12-09 02:33:54.435104' AND "django_session"."session_key" = 'ju40k4ghi8zyp23bovh2hezs07mhspea') LIMIT 21; args=('2024-12-09 02:33:54.435104', 'ju40k4ghi8zyp23bovh2hezs07mhspea'); alias=default
DEBUG 2024-12-09 11:33:54,440 utils (0.000) SELECT "auth_user"."id", "auth_user"."password", "auth_user"."last_login", "auth_user"."is_superuser", "auth_user"."username", "auth_user"."first_name", "auth_user"."last_name", "auth_user"."email", "auth_user"."is_staff", "auth_user"."is_active", "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 1 LIMIT 21; args=(1,); alias=default
DEBUG 2024-12-09 11:33:54,444 utils (0.000) SELECT COUNT(*) AS "__count" FROM "polls_orderitem"; args=(); alias=default
DEBUG 2024-12-09 11:33:54,447 utils (0.000) SELECT COUNT(*) AS "__count" FROM "polls_orderitem"; args=(); alias=default
DEBUG 2024-12-09 11:33:54,472 utils (0.000) SELECT "polls_orderitem"."id", "polls_orderitem"."order_id", "polls_orderitem"."assortment_id", "polls_orderitem"."quantity", "polls_orderitem"."price" FROM "polls_orderitem" ORDER BY "polls_orderitem"."id" DESC; args=(); alias=default
INFO 2024-12-09 11:33:54,559 basehttp "GET /admin/polls/orderitem/ HTTP/1.1" 200 9075
DEBUG 2024-12-09 11:33:54,579 utils (0.000) SELECT "django_session"."session_key", "django_session"."session_data", "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2024-12-09 02:33:54.576228' AND "django_session"."session_key" = 'ju40k4ghi8zyp23bovh2hezs07mhspea') LIMIT 21; args=('2024-12-09 02:33:54.576228', 'ju40k4ghi8zyp23bovh2hezs07mhspea'); alias=default
DEBUG 2024-12-09 11:33:54,582 utils (0.000) SELECT "auth_user"."id", "auth_user"."password", "auth_user"."last_login", "auth_user"."is_superuser", "auth_user"."username", "auth_user"."first_name", "auth_user"."last_name", "auth_user"."email", "auth_user"."is_staff", "auth_user"."is_active", "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 1 LIMIT 21; args=(1,); alias=default
INFO 2024-12-09 11:33:54,589 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
DEBUG 2024-12-09 11:33:55,601 utils (0.000) SELECT "django_session"."session_key", "django_session"."session_data", "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2024-12-09 02:33:55.597857' AND "django_session"."session_key" = 'ju40k4ghi8zyp23bovh2hezs07mhspea') LIMIT 21; args=('2024-12-09 02:33:55.597857', 'ju40k4ghi8zyp23bovh2hezs07mhspea'); alias=default
DEBUG 2024-12-09 11:33:55,605 utils (0.000) SELECT "auth_user"."id", "auth_user"."password", "auth_user"."last_login", "auth_user"."is_superuser", "auth_user"."username", "auth_user"."first_name", "auth_user"."last_name", "auth_user"."email", "auth_user"."is_staff", "auth_user"."is_active", "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 1 LIMIT 21; args=(1,); alias=default
DEBUG 2024-12-09 11:33:55,609 utils (0.000) SELECT COUNT(*) AS "__count" FROM "polls_order"; args=(); alias=default
DEBUG 2024-12-09 11:33:55,611 utils (0.000) SELECT COUNT(*) AS "__count" FROM "polls_order"; args=(); alias=default
DEBUG 2024-12-09 11:33:55,619 utils (0.016) SELECT "polls_order"."id", "polls_order"."email", "polls_order"."created_at", "polls_order"."address1", "polls_order"."address2", "polls_order"."city", "polls_order"."prefecture", "polls_order"."zip_code", "polls_order"."fast_delivery" FROM "polls_order" ORDER BY "polls_order"."id" DESC; args=(); alias=default
INFO 2024-12-09 11:33:55,651 basehttp "GET /admin/polls/order/ HTTP/1.1" 200 10667
DEBUG 2024-12-09 11:33:55,673 utils (0.000) SELECT "django_session"."session_key", "django_session"."session_data", "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2024-12-09 02:33:55.669816' AND "django_session"."session_key" = 'ju40k4ghi8zyp23bovh2hezs07mhspea') LIMIT 21; args=('2024-12-09 02:33:55.669816', 'ju40k4ghi8zyp23bovh2hezs07mhspea'); alias=default
DEBUG 2024-12-09 11:33:55,678 utils (0.000) SELECT "auth_user"."id", "auth_user"."password", "auth_user"."last_login", "auth_user"."is_superuser", "auth_user"."username", "auth_user"."first_name", "auth_user"."last_name", "auth_user"."email", "auth_user"."is_staff", "auth_user"."is_active", "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 1 LIMIT 21; args=(1,); alias=default
INFO 2024-12-09 11:33:55,686 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
DEBUG 2024-12-09 11:33:55,983 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\importlib\readers.py first seen with mtime 1722945752.0
DEBUG 2024-12-09 11:33:55,986 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\importlib\resources\__init__.py first seen with mtime 1722945752.0
DEBUG 2024-12-09 11:33:55,987 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\importlib\resources\_adapters.py first seen with mtime 1722945752.0
DEBUG 2024-12-09 11:33:55,998 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\tzdata\zoneinfo\__init__.py first seen with mtime 1726014226.0669384
DEBUG 2024-12-09 11:33:56,011 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\importlib\resources\abc.py first seen with mtime 1722945752.0
DEBUG 2024-12-09 11:33:56,013 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\importlib\resources\_itertools.py first seen with mtime 1722945752.0
DEBUG 2024-12-09 11:33:56,016 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\importlib\resources\readers.py first seen with mtime 1722945752.0
DEBUG 2024-12-09 11:33:56,024 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\importlib\resources\_legacy.py first seen with mtime 1722945752.0
DEBUG 2024-12-09 11:33:56,026 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\importlib\resources\_common.py first seen with mtime 1722945752.0
DEBUG 2024-12-09 11:33:56,037 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\contrib\staticfiles\storage.py first seen with mtime 1726014231.4123635
DEBUG 2024-12-09 11:33:56,041 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\site-packages\tzdata\__init__.py first seen with mtime 1726014226.0333688
DEBUG 2024-12-09 11:33:56,045 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\zipfile\_path\glob.py first seen with mtime 1722945752.0
DEBUG 2024-12-09 11:33:56,050 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\zipfile\_path\__init__.py first seen with mtime 1722945752.0
DEBUG 2024-12-09 11:33:56,053 autoreload File C:\Users\Atomi\AppData\Local\Programs\Python\Python312\Lib\zipfile\__init__.py first seen with mtime 1722945752.0
DEBUG 2024-12-09 11:33:56,603 utils (0.000) SELECT "django_session"."session_key", "django_session"."session_data", "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2024-12-09 02:33:56.603294' AND "django_session"."session_key" = 'ju40k4ghi8zyp23bovh2hezs07mhspea') LIMIT 21; args=('2024-12-09 02:33:56.603294', 'ju40k4ghi8zyp23bovh2hezs07mhspea'); alias=default
DEBUG 2024-12-09 11:33:56,605 utils (0.000) SELECT "auth_user"."id", "auth_user"."password", "auth_user"."last_login", "auth_user"."is_superuser", "auth_user"."username", "auth_user"."first_name", "auth_user"."last_name", "auth_user"."email", "auth_user"."is_staff", "auth_user"."is_active", "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 1 LIMIT 21; args=(1,); alias=default
DEBUG 2024-12-09 11:33:56,608 utils (0.000) SELECT COUNT(*) AS "__count" FROM "polls_orderitem"; args=(); alias=default
DEBUG 2024-12-09 11:33:56,609 utils (0.000) SELECT COUNT(*) AS "__count" FROM "polls_orderitem"; args=(); alias=default
DEBUG 2024-12-09 11:33:56,613 utils (0.000) SELECT "polls_orderitem"."id", "polls_orderitem"."order_id", "polls_orderitem"."assortment_id", "polls_orderitem"."quantity", "polls_orderitem"."price" FROM "polls_orderitem" ORDER BY "polls_orderitem"."id" DESC; args=(); alias=default
INFO 2024-12-09 11:33:56,619 basehttp "GET /admin/polls/orderitem/ HTTP/1.1" 200 9075
DEBUG 2024-12-09 11:33:56,630 utils (0.000) SELECT "django_session"."session_key", "django_session"."session_data", "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2024-12-09 02:33:56.629415' AND "django_session"."session_key" = 'ju40k4ghi8zyp23bovh2hezs07mhspea') LIMIT 21; args=('2024-12-09 02:33:56.629415', 'ju40k4ghi8zyp23bovh2hezs07mhspea'); alias=default
DEBUG 2024-12-09 11:33:56,633 utils (0.000) SELECT "auth_user"."id", "auth_user"."password", "auth_user"."last_login", "auth_user"."is_superuser", "auth_user"."username", "auth_user"."first_name", "auth_user"."last_name", "auth_user"."email", "auth_user"."is_staff", "auth_user"."is_active", "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 1 LIMIT 21; args=(1,); alias=default
INFO 2024-12-09 11:33:56,635 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
DEBUG 2024-12-09 11:33:58,346 utils (0.000) SELECT "django_session"."session_key", "django_session"."session_data", "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2024-12-09 02:33:58.343452' AND "django_session"."session_key" = 'ju40k4ghi8zyp23bovh2hezs07mhspea') LIMIT 21; args=('2024-12-09 02:33:58.343452', 'ju40k4ghi8zyp23bovh2hezs07mhspea'); alias=default
DEBUG 2024-12-09 11:33:58,349 utils (0.000) SELECT "auth_user"."id", "auth_user"."password", "auth_user"."last_login", "auth_user"."is_superuser", "auth_user"."username", "auth_user"."first_name", "auth_user"."last_name", "auth_user"."email", "auth_user"."is_staff", "auth_user"."is_active", "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 1 LIMIT 21; args=(1,); alias=default
DEBUG 2024-12-09 11:33:58,352 utils (0.000) SELECT COUNT(*) AS "__count" FROM "polls_orderitem"; args=(); alias=default
DEBUG 2024-12-09 11:33:58,354 utils (0.016) SELECT COUNT(*) AS "__count" FROM "polls_orderitem"; args=(); alias=default
DEBUG 2024-12-09 11:33:58,360 utils (0.000) SELECT "polls_orderitem"."id", "polls_orderitem"."order_id", "polls_orderitem"."assortment_id", "polls_orderitem"."quantity", "polls_orderitem"."price" FROM "polls_orderitem" ORDER BY "polls_orderitem"."id" DESC; args=(); alias=default
INFO 2024-12-09 11:33:58,372 basehttp "GET /admin/polls/orderitem/ HTTP/1.1" 200 9075
DEBUG 2024-12-09 11:33:58,386 utils (0.000) SELECT "django_session"."session_key", "django_session"."session_data", "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2024-12-09 02:33:58.384301' AND "django_session"."session_key" = 'ju40k4ghi8zyp23bovh2hezs07mhspea') LIMIT 21; args=('2024-12-09 02:33:58.384301', 'ju40k4ghi8zyp23bovh2hezs07mhspea'); alias=default
DEBUG 2024-12-09 11:33:58,389 utils (0.000) SELECT "auth_user"."id", "auth_user"."password", "auth_user"."last_login", "auth_user"."is_superuser", "auth_user"."username", "auth_user"."first_name", "auth_user"."last_name", "auth_user"."email", "auth_user"."is_staff", "auth_user"."is_active", "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 1 LIMIT 21; args=(1,); alias=default
INFO 2024-12-09 11:33:58,392 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
DEBUG 2024-12-09 11:34:01,844 utils (0.000) SELECT 1 AS "a" FROM "polls_order" WHERE "polls_order"."email" = 'ipluvi12a@gmail.com' LIMIT 1; args=(1, 'ipluvi12a@gmail.com'); alias=default
DEBUG 2024-12-09 11:34:01,845 views username: JohnDoe
DEBUG 2024-12-09 11:34:01,846 views Cart items: [{'name': 'num 6', 'quantity': 10, 'price': 80, 'total': Decimal('800')}, {'name': 'num 5', 'quantity': 9, 'price': 190, 'total': Decimal('1710')}, {'name': 'num 4', 'quantity': 3, 'price': 180, 'total': Decimal('540')}, {'name': 'num 3', 'quantity': 3, 'price': 160, 'total': Decimal('480')}, {'name': 'num 2', 'quantity': 1, 'price': 150, 'total': Decimal('150')}]
DEBUG 2024-12-09 11:34:01,847 views Total price: 3680
DEBUG 2024-12-09 11:34:01,854 utils (0.000) SELECT "polls_assortment"."id", "polls_assortment"."assortment_name", "polls_assortment"."assortment_description", "polls_assortment"."pub_date", "polls_assortment"."image", "polls_assortment"."price" FROM "polls_assortment" ORDER BY "polls_assortment"."pub_date" DESC LIMIT 6; args=(); alias=default
INFO 2024-12-09 11:34:01,862 basehttp "POST /main/ HTTP/1.1" 200 28009
DEBUG 2024-12-09 11:34:03,665 utils (0.000) SELECT "django_session"."session_key", "django_session"."session_data", "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2024-12-09 02:34:03.663576' AND "django_session"."session_key" = 'ju40k4ghi8zyp23bovh2hezs07mhspea') LIMIT 21; args=('2024-12-09 02:34:03.663576', 'ju40k4ghi8zyp23bovh2hezs07mhspea'); alias=default
DEBUG 2024-12-09 11:34:03,667 utils (0.000) SELECT "auth_user"."id", "auth_user"."password", "auth_user"."last_login", "auth_user"."is_superuser", "auth_user"."username", "auth_user"."first_name", "auth_user"."last_name", "auth_user"."email", "auth_user"."is_staff", "auth_user"."is_active", "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 1 LIMIT 21; args=(1,); alias=default
DEBUG 2024-12-09 11:34:03,670 utils (0.000) SELECT COUNT(*) AS "__count" FROM "polls_orderitem"; args=(); alias=default
DEBUG 2024-12-09 11:34:03,670 utils (0.000) SELECT COUNT(*) AS "__count" FROM "polls_orderitem"; args=(); alias=default
DEBUG 2024-12-09 11:34:03,676 utils (0.000) SELECT "polls_orderitem"."id", "polls_orderitem"."order_id", "polls_orderitem"."assortment_id", "polls_orderitem"."quantity", "polls_orderitem"."price" FROM "polls_orderitem" ORDER BY "polls_orderitem"."id" DESC; args=(); alias=default
INFO 2024-12-09 11:34:03,690 basehttp "GET /admin/polls/orderitem/ HTTP/1.1" 200 9075
DEBUG 2024-12-09 11:34:03,709 utils (0.000) SELECT "django_session"."session_key", "django_session"."session_data", "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2024-12-09 02:34:03.707812' AND "django_session"."session_key" = 'ju40k4ghi8zyp23bovh2hezs07mhspea') LIMIT 21; args=('2024-12-09 02:34:03.707812', 'ju40k4ghi8zyp23bovh2hezs07mhspea'); alias=default
DEBUG 2024-12-09 11:34:03,711 utils (0.000) SELECT "auth_user"."id", "auth_user"."password", "auth_user"."last_login", "auth_user"."is_superuser", "auth_user"."username", "auth_user"."first_name", "auth_user"."last_name", "auth_user"."email", "auth_user"."is_staff", "auth_user"."is_active", "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 1 LIMIT 21; args=(1,); alias=default
INFO 2024-12-09 11:34:03,714 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
DEBUG 2024-12-09 11:34:09,275 utils (0.016) SELECT 1 AS "a" FROM "polls_order" WHERE "polls_order"."email" = 'ipluvwqedi12a@gmail.com' LIMIT 1; args=(1, 'ipluvwqedi12a@gmail.com'); alias=default
DEBUG 2024-12-09 11:34:09,277 utils (0.000) INSERT INTO "polls_order" ("email", "created_at", "address1", "address2", "city", "prefecture", "zip_code", "fast_delivery") VALUES ('ipluvwqedi12a@gmail.com', '2024-12-09 02:34:09.276599', '3wrf2ef', 'цвй', 'цйвйц', 'цйвцйв', '12321', 1) RETURNING "polls_order"."id"; args=('ipluvwqedi12a@gmail.com', '2024-12-09 02:34:09.276599', '3wrf2ef', 'цвй', 'цйвйц', 'цйвцйв', '12321', True); alias=default
DEBUG 2024-12-09 11:34:09,283 utils (0.000) SELECT "polls_assortment"."id", "polls_assortment"."assortment_name", "polls_assortment"."assortment_description", "polls_assortment"."pub_date", "polls_assortment"."image", "polls_assortment"."price" FROM "polls_assortment" WHERE "polls_assortment"."id" = 2 LIMIT 21; args=(2,); alias=default
DEBUG 2024-12-09 11:34:09,288 utils (0.000) INSERT INTO "polls_orderitem" ("order_id", "assortment_id", "quantity", "price") VALUES (9, 2, 1, '150.00') RETURNING "polls_orderitem"."id"; args=(9, 2, 1, '150.00'); alias=default
DEBUG 2024-12-09 11:34:09,294 views username: JohnDoe
DEBUG 2024-12-09 11:34:09,294 views Cart items: [{'name': 'num 6', 'quantity': 10, 'price': 80, 'total': Decimal('800')}, {'name': 'num 5', 'quantity': 9, 'price': 190, 'total': Decimal('1710')}, {'name': 'num 4', 'quantity': 3, 'price': 180, 'total': Decimal('540')}, {'name': 'num 3', 'quantity': 3, 'price': 160, 'total': Decimal('480')}, {'name': 'num 2', 'quantity': 1, 'price': 150, 'total': Decimal('150')}]
DEBUG 2024-12-09 11:34:09,295 views Total price: 3680
DEBUG 2024-12-09 11:34:09,300 utils (0.000) SELECT "polls_assortment"."id", "polls_assortment"."assortment_name", "polls_assortment"."assortment_description", "polls_assortment"."pub_date", "polls_assortment"."image", "polls_assortment"."price" FROM "polls_assortment" ORDER BY "polls_assortment"."pub_date" DESC LIMIT 6; args=(); alias=default
INFO 2024-12-09 11:34:09,306 basehttp "POST /main/ HTTP/1.1" 200 28980
DEBUG 2024-12-09 11:34:12,183 utils (0.000) SELECT "django_session"."session_key", "django_session"."session_data", "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2024-12-09 02:34:12.178958' AND "django_session"."session_key" = 'ju40k4ghi8zyp23bovh2hezs07mhspea') LIMIT 21; args=('2024-12-09 02:34:12.178958', 'ju40k4ghi8zyp23bovh2hezs07mhspea'); alias=default
DEBUG 2024-12-09 11:34:12,186 utils (0.000) SELECT "auth_user"."id", "auth_user"."password", "auth_user"."last_login", "auth_user"."is_superuser", "auth_user"."username", "auth_user"."first_name", "auth_user"."last_name", "auth_user"."email", "auth_user"."is_staff", "auth_user"."is_active", "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 1 LIMIT 21; args=(1,); alias=default
DEBUG 2024-12-09 11:34:12,190 utils (0.000) SELECT COUNT(*) AS "__count" FROM "polls_orderitem"; args=(); alias=default
DEBUG 2024-12-09 11:34:12,192 utils (0.000) SELECT COUNT(*) AS "__count" FROM "polls_orderitem"; args=(); alias=default
DEBUG 2024-12-09 11:34:12,198 utils (0.000) SELECT "polls_orderitem"."id", "polls_orderitem"."order_id", "polls_orderitem"."assortment_id", "polls_orderitem"."quantity", "polls_orderitem"."price" FROM "polls_orderitem" ORDER BY "polls_orderitem"."id" DESC; args=(); alias=default
DEBUG 2024-12-09 11:34:12,219 utils (0.000) SELECT "polls_assortment"."id", "polls_assortment"."assortment_name", "polls_assortment"."assortment_description", "polls_assortment"."pub_date", "polls_assortment"."image", "polls_assortment"."price" FROM "polls_assortment" WHERE "polls_assortment"."id" = 2 LIMIT 21; args=(2,); alias=default
DEBUG 2024-12-09 11:34:12,223 utils (0.000) SELECT "polls_order"."id", "polls_order"."email", "polls_order"."created_at", "polls_order"."address1", "polls_order"."address2", "polls_order"."city", "polls_order"."prefecture", "polls_order"."zip_code", "polls_order"."fast_delivery" FROM "polls_order" WHERE "polls_order"."id" = 9 LIMIT 21; args=(9,); alias=default
INFO 2024-12-09 11:34:12,226 basehttp "GET /admin/polls/orderitem/ HTTP/1.1" 200 10386
DEBUG 2024-12-09 11:34:12,242 utils (0.000) SELECT "django_session"."session_key", "django_session"."session_data", "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2024-12-09 02:34:12.239509' AND "django_session"."session_key" = 'ju40k4ghi8zyp23bovh2hezs07mhspea') LIMIT 21; args=('2024-12-09 02:34:12.239509', 'ju40k4ghi8zyp23bovh2hezs07mhspea'); alias=default
DEBUG 2024-12-09 11:34:12,244 utils (0.016) SELECT "auth_user"."id", "auth_user"."password", "auth_user"."last_login", "auth_user"."is_superuser", "auth_user"."username", "auth_user"."first_name", "auth_user"."last_name", "auth_user"."email", "auth_user"."is_staff", "auth_user"."is_active", "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 1 LIMIT 21; args=(1,); alias=default
INFO 2024-12-09 11:34:12,246 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
DEBUG 2024-12-09 11:34:13,597 utils (0.000) SELECT "django_session"."session_key", "django_session"."session_data", "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2024-12-09 02:34:13.595297' AND "django_session"."session_key" = 'ju40k4ghi8zyp23bovh2hezs07mhspea') LIMIT 21; args=('2024-12-09 02:34:13.595297', 'ju40k4ghi8zyp23bovh2hezs07mhspea'); alias=default
DEBUG 2024-12-09 11:34:13,600 utils (0.000) SELECT "auth_user"."id", "auth_user"."password", "auth_user"."last_login", "auth_user"."is_superuser", "auth_user"."username", "auth_user"."first_name", "auth_user"."last_name", "auth_user"."email", "auth_user"."is_staff", "auth_user"."is_active", "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 1 LIMIT 21; args=(1,); alias=default
DEBUG 2024-12-09 11:34:13,601 utils (0.000) BEGIN; args=None; alias=default
DEBUG 2024-12-09 11:34:13,603 utils (0.000) SELECT "polls_orderitem"."id", "polls_orderitem"."order_id", "polls_orderitem"."assortment_id", "polls_orderitem"."quantity", "polls_orderitem"."price" FROM "polls_orderitem" WHERE "polls_orderitem"."id" = 4 LIMIT 21; args=(4,); alias=default
DEBUG 2024-12-09 11:34:13,613 utils (0.000) SELECT "polls_assortment"."id", "polls_assortment"."assortment_name", "polls_assortment"."assortment_description", "polls_assortment"."pub_date", "polls_assortment"."image", "polls_assortment"."price" FROM "polls_assortment" WHERE "polls_assortment"."id" = 2 LIMIT 21; args=(2,); alias=default
DEBUG 2024-12-09 11:34:13,615 utils (0.000) SELECT "polls_order"."id", "polls_order"."email", "polls_order"."created_at", "polls_order"."address1", "polls_order"."address2", "polls_order"."city", "polls_order"."prefecture", "polls_order"."zip_code", "polls_order"."fast_delivery" FROM "polls_order" WHERE "polls_order"."id" = 9 LIMIT 21; args=(9,); alias=default
DEBUG 2024-12-09 11:34:13,620 utils (0.016) SELECT "django_content_type"."id", "django_content_type"."app_label", "django_content_type"."model" FROM "django_content_type" WHERE ("django_content_type"."app_label" = 'polls' AND "django_content_type"."model" = 'orderitem') LIMIT 21; args=('polls', 'orderitem'); alias=default
DEBUG 2024-12-09 11:34:13,622 utils (0.000) COMMIT; args=None; alias=default
DEBUG 2024-12-09 11:34:13,652 utils (0.000) SELECT "polls_order"."id", "polls_order"."email", "polls_order"."created_at", "polls_order"."address1", "polls_order"."address2", "polls_order"."city", "polls_order"."prefecture", "polls_order"."zip_code", "polls_order"."fast_delivery" FROM "polls_order"; args=(); alias=default
